Energy_keV;Total_attenuation
6.653251661670793737e+01;9.754402213260586485e-02
6.666284373778182726e+01;9.162300072407514318e-02
6.679317085885571714e+01;8.862314313832030110e-02
6.692349797992963545e+01;8.485145510699552973e-02
6.705382510100352533e+01;8.246494710085454372e-02
6.718415222207742943e+01;8.231629234109062720e-02
6.731447934315133352e+01;8.141913735706816924e-02
6.744480646422522341e+01;8.138441198469704985e-02
6.757513358529911329e+01;8.084082250341295683e-02
6.770546070637300318e+01;7.982913125039180213e-02
6.783578782744690727e+01;7.669644631593521000e-02
6.796611494852079716e+01;7.693338182793740820e-02
6.809644206959468704e+01;7.531723170817107571e-02
6.822676919066859114e+01;7.367954441992011216e-02
6.835709631174248102e+01;7.310756595419806714e-02
6.848742343281637091e+01;7.167620315347041082e-02
6.861775055389027500e+01;6.913633871091669214e-02
6.874807767496416488e+01;6.965777060824168698e-02
6.887840479603806898e+01;6.986451875784313592e-02
6.900873191711195886e+01;6.632140953087455049e-02
6.913905903818584875e+01;6.829742237728837762e-02
6.926938615925973863e+01;7.014672303205968240e-02
6.939971328033364273e+01;7.223274782206814959e-02
6.953004040140753261e+01;7.466154072895746230e-02
6.966036752248142250e+01;7.548118322256812396e-02
6.979069464355532659e+01;7.336650970504707270e-02
6.992102176462921648e+01;7.387402250663573089e-02
7.005134888570310636e+01;7.255278059102863997e-02
7.018167600677701046e+01;7.237759611636977730e-02
7.031200312785090034e+01;7.244680335462722054e-02
7.044233024892480444e+01;7.424480925437551559e-02
7.057265736999870853e+01;7.311130221002677676e-02
7.070298449107259842e+01;7.546464622772040831e-02
7.083331161214648830e+01;7.392721077052544221e-02
7.096363873322037819e+01;7.543609604308919303e-02
7.109396585429428228e+01;7.751002524662292670e-02
7.122429297536817216e+01;8.069253421941627313e-02
7.135462009644206205e+01;7.928422788457482884e-02
7.148494721751596614e+01;8.046973351811302633e-02
7.161527433858985603e+01;8.558956448987566079e-02
7.174560145966376012e+01;8.755471463456167280e-02
7.187592858073767843e+01;8.987410744105489568e-02
7.200625570181156831e+01;8.816138335720304087e-02
7.213658282288545820e+01;8.636072024610014219e-02
7.226690994395936229e+01;8.663619658524646105e-02
7.239723706503325218e+01;8.721296757507750186e-02
7.252756418610714206e+01;8.820178699286315704e-02
7.265789130718103195e+01;8.944430490775016895e-02
7.278821842825493604e+01;9.078191126863556504e-02
7.291854554932882593e+01;9.006056250171079469e-02
7.304887267040271581e+01;9.018416148689242795e-02
7.317919979147661991e+01;9.064846134217474649e-02
7.330952691255050979e+01;9.070503694981163489e-02
